station_id,fecha_hora_dia,temp_c,temp_max_c,temp_min_c,hum_pct,hum_max_pct,hum_min_pct,lluvia_mm,tasa_lluvia_mm_h,radiacion_w_m2,radiacion_max_w_m2,viento_avg_kmh,viento_max_kmh,dir_viento,punto_rocio_c,barometro_inhg,et_mm,ts,fecha_hora,n_lecturas
217861,2026-05-21,26.82,28.9,25.5,88.41,91.7,79.9,0.0,0.0,0.0,0.0,1.03,14.6,181.0,24.71,29.9,0.0,1779351300,2026-05-21 08:15:00,34
217861,2026-05-22,27.83,30.1,25.8,84.13,92.0,75.4,0.0,0.0,213.05,1204.0,6.32,24.5,181.08,24.87,29.93,1.7,1779493500,2026-05-22 23:45:00,38
217861,2026-05-23,25.25,27.0,24.3,92.81,95.7,85.7,0.0,0.0,55.4,471.0,3.25,22.5,176.24,24.03,29.96,0.48,1779579900,2026-05-23 23:45:00,58
217861,2026-05-24,26.35,33.0,23.4,88.99,97.0,65.7,0.0,0.0,207.09,1055.0,2.07,22.5,149.73,24.24,29.95,3.3,1779666300,2026-05-24 23:45:00,95
217861,2026-05-25,25.92,30.6,22.3,86.66,95.7,70.3,0.0,0.0,123.74,889.0,1.86,18.0,184.92,23.47,29.94,2.3,1779752700,2026-05-25 23:45:00,90
217861,2026-05-26,27.42,33.8,24.7,84.58,96.2,59.7,0.0,0.0,117.34,744.0,2.35,22.1,149.34,24.48,29.93,1.0,1779839100,2026-05-26 23:45:00,41
217861,2026-05-27,26.02,30.0,23.1,89.83,96.2,77.1,0.0,0.0,104.71,944.0,4.33,19.1,216.07,24.19,29.93,1.74,1779925500,2026-05-27 23:45:00,80
217861,2026-05-28,27.01,31.6,24.0,87.67,95.0,70.2,0.0,0.0,138.17,937.0,1.85,18.7,164.45,24.75,29.92,2.32,1780008300,2026-05-28 22:45:00,88
217861,2026-05-29,26.99,33.6,23.7,83.75,94.0,59.7,0.2,0.0,127.79,752.0,2.38,16.4,203.68,23.81,29.89,1.53,1780098300,2026-05-29 23:45:00,62
217861,2026-05-30,27.75,33.7,24.3,83.54,95.4,63.5,0.0,0.0,161.03,1021.0,1.97,17.7,155.71,24.59,29.94,2.92,1780184700,2026-05-30 23:45:00,91
217861,2026-05-31,29.01,32.2,27.2,78.68,89.9,57.5,0.0,0.0,203.65,1025.0,2.31,17.7,129.59,24.83,29.97,1.5,1780271100,2026-05-31 23:45:00,37
217861,2026-06-01,27.87,33.5,24.5,84.08,96.0,62.4,0.0,0.0,200.67,1044.0,2.12,23.4,77.0,24.8,29.96,3.79,1780357500,2026-06-01 23:45:00,91
217861,2026-06-02,25.53,30.9,23.2,90.95,97.1,75.2,0.2,0.01,107.34,1194.0,1.66,23.5,175.47,23.94,29.98,1.17,1780443900,2026-06-02 23:45:00,76
217861,2026-06-03,24.96,27.3,23.4,93.9,95.6,84.5,0.0,0.0,33.62,469.0,2.03,38.1,151.88,23.91,29.97,0.29,1780497900,2026-06-03 14:45:00,60
217861,2026-06-15,28.93,32.4,24.7,79.94,94.9,65.2,0.0,0.0,284.78,960.0,4.59,22.5,151.03,24.92,29.96,1.99,1781567100,2026-06-15 23:45:00,32
217861,2026-06-16,25.66,29.8,22.7,87.81,96.8,69.3,0.0,0.0,191.95,1273.0,3.94,22.9,168.84,23.41,30.01,3.09,1781653500,2026-06-16 23:45:00,81
217861,2026-06-17,29.03,31.7,24.4,75.49,93.7,63.5,0.0,0.0,202.41,621.0,4.32,23.1,156.0,24.11,29.96,1.1,1781739900,2026-06-17 23:45:00,22
217861,2026-06-18,26.84,32.6,23.9,88.25,97.2,68.2,0.0,0.0,192.57,984.0,1.74,19.3,79.69,24.69,30.0,3.37,1781826300,2026-06-18 23:45:00,86
217861,2026-06-19,25.49,30.9,23.2,91.32,97.7,72.7,0.0,0.0,131.93,1148.0,1.94,35.3,138.11,23.93,29.99,2.44,1781912700,2026-06-19 23:45:00,94
217861,2026-06-20,29.31,34.1,23.2,78.32,97.7,56.9,0.0,0.0,299.69,1004.0,1.76,15.0,146.0,24.86,29.93,3.25,1781999100,2026-06-20 23:45:00,51
217861,2026-06-21,28.2,34.1,24.4,82.07,94.9,58.7,0.0,0.01,207.03,1000.0,1.83,13.7,201.44,24.64,29.92,3.95,1782085500,2026-06-21 23:45:00,96
217861,2026-06-22,27.93,33.2,24.8,84.98,96.0,62.5,0.0,0.0,94.81,1014.0,1.09,17.5,112.41,25.04,29.97,1.03,1782171900,2026-06-22 23:45:00,75
217861,2026-06-23,30.06,34.6,24.0,72.35,93.8,49.0,0.0,0.0,324.07,963.0,2.96,17.0,183.87,24.19,29.95,4.35,1782258300,2026-06-23 23:45:00,71
217861,2026-06-24,28.05,33.9,24.2,77.24,89.8,58.6,0.0,0.0,187.95,1021.0,3.36,19.9,224.07,23.46,29.93,3.27,1782344700,2026-06-24 23:45:00,91
217861,2026-06-25,27.57,32.3,22.9,81.99,97.0,64.0,0.0,0.0,229.75,1165.0,2.72,25.7,170.53,24.11,29.97,3.17,1782428400,2026-06-25 23:00:00,64
217861,2026-06-26,27.19,33.8,23.4,83.41,95.8,53.6,0.0,0.0,121.8,752.0,0.87,8.2,166.48,23.77,29.97,1.42,1782517500,2026-06-26 23:45:00,60
217861,2026-06-27,27.65,33.3,22.9,82.04,95.7,57.2,0.0,0.0,179.23,990.0,2.26,14.8,198.39,24.09,29.96,3.51,1782603900,2026-06-27 23:45:00,96
217861,2026-06-28,25.8,27.9,24.2,92.63,96.8,85.3,0.0,0.0,36.31,380.0,1.35,19.6,177.2,24.52,29.96,0.49,1782690300,2026-06-28 23:45:00,81
217861,2026-06-29,27.76,32.6,23.1,83.76,97.4,67.0,0.0,0.0,196.44,1079.0,1.46,16.1,169.75,24.59,29.93,3.21,1782776700,2026-06-29 23:45:00,80
217861,2026-06-30,26.15,29.1,24.8,90.39,94.4,80.1,0.0,0.0,44.07,462.0,2.68,15.3,191.24,24.43,29.9,0.6,1782863100,2026-06-30 23:45:00,72
217861,2026-07-01,25.76,31.1,22.9,91.33,97.5,73.8,0.0,0.0,111.09,1058.0,1.21,19.7,76.1,24.21,29.9,2.08,1782949500,2026-07-01 23:45:00,93
217861,2026-07-02,26.54,32.2,23.6,89.03,96.7,70.2,0.2,0.0,149.64,1005.0,1.98,25.1,124.69,24.51,29.92,2.31,1783035900,2026-07-02 23:45:00,85
217861,2026-07-03,25.69,29.2,23.0,91.02,97.8,76.9,0.0,0.0,140.7,561.0,1.42,15.1,147.32,24.08,29.97,2.04,1783122300,2026-07-03 23:45:00,77
217861,2026-07-04,26.51,30.2,23.4,89.25,97.1,76.1,0.0,0.0,164.74,800.0,1.37,18.5,112.06,24.59,29.97,2.53,1783208700,2026-07-04 23:45:00,78
217861,2026-07-05,26.85,31.7,24.2,90.84,97.4,71.9,0.0,0.0,131.51,1013.0,0.71,10.5,42.3,25.23,29.97,1.19,1783291500,2026-07-05 22:45:00,53
217861,2026-07-06,26.65,31.1,24.4,89.17,95.7,76.8,0.0,0.0,135.69,1106.0,1.81,19.7,87.14,24.69,29.98,2.5,1783381500,2026-07-06 23:45:00,94
217861,2026-07-07,26.69,30.6,24.5,90.19,97.9,74.4,0.0,0.0,147.91,940.0,1.94,20.0,72.67,24.87,30.0,2.26,1783467900,2026-07-07 23:45:00,85
217861,2026-07-08,25.85,28.6,24.1,94.13,97.8,84.0,0.2,0.01,83.9,568.0,1.71,17.8,100.63,24.81,29.97,0.87,1783548900,2026-07-08 22:15:00,59
217861,2026-07-09,25.71,28.2,24.0,92.32,97.3,82.8,0.8,0.02,116.86,577.0,3.13,20.9,113.28,24.32,29.96,1.95,1783640700,2026-07-09 23:45:00,87
217861,2026-07-10,26.43,31.4,23.6,90.25,97.7,72.1,2.6,0.07,171.4,993.0,2.02,16.9,138.15,24.63,29.95,3.42,1783727100,2026-07-10 23:45:00,96
217861,2026-07-11,27.42,32.6,23.5,84.11,96.7,66.0,5.0,0.29,209.28,740.0,1.74,10.1,123.58,24.36,29.94,2.95,1783811700,2026-07-11 23:15:00,76
217861,2026-07-12,27.58,32.7,23.9,84.8,96.7,65.0,0.8,0.02,205.05,1042.0,1.05,14.5,101.95,24.65,29.96,3.49,1783899900,2026-07-12 23:45:00,84
217861,2026-07-13,28.89,32.1,23.3,80.8,95.3,66.1,1.0,0.03,317.09,1190.0,2.17,21.0,73.79,25.12,29.98,3.75,1783986300,2026-07-13 23:45:00,58
217861,2026-07-14,28.07,33.9,23.9,84.31,97.3,63.5,1.4,0.03,213.06,1021.0,1.1,16.5,59.58,25.0,29.97,4.15,1784072700,2026-07-14 23:45:00,96
217861,2026-07-15,27.35,33.8,24.2,87.37,96.9,60.7,1.4,0.04,81.72,657.0,0.33,11.3,32.11,24.91,29.95,1.06,1784159100,2026-07-15 23:45:00,71
217861,2026-07-16,30.18,33.7,25.0,76.39,94.9,61.6,0.2,0.01,311.65,1099.0,2.01,16.9,80.8,25.34,29.96,3.84,1784245500,2026-07-16 23:45:00,60
217861,2026-07-17,28.18,34.3,24.1,83.37,96.3,60.4,0.0,0.0,239.39,1092.0,1.35,17.3,23.17,24.97,29.98,2.21,1784309400,2026-07-17 17:30:00,52
217861,2026-07-20,26.4,26.8,25.6,92.19,94.7,89.0,13.4,2.67,90.0,236.0,2.19,14.0,278.31,25.01,29.89,0.38,1784591100,2026-07-20 23:45:00,16
217861,2026-07-21,27.74,32.8,24.1,85.73,97.3,65.6,18.8,0.92,206.76,1055.0,1.49,13.1,109.52,24.97,29.91,3.68,1784677500,2026-07-21 23:45:00,85
217861,2026-07-22,26.46,31.6,23.5,88.97,96.9,66.8,1.2,0.03,119.69,895.0,1.12,16.0,119.42,24.42,29.89,1.71,1784763900,2026-07-22 23:45:00,80
217861,2026-07-23,26.57,30.3,22.5,90.09,97.3,75.5,1.0,0.03,159.24,868.0,1.67,17.5,144.28,24.81,29.93,2.4,1784850300,2026-07-23 23:45:00,79
217861,2026-07-24,27.62,32.4,23.9,87.16,96.0,70.4,0.4,0.01,189.06,1088.0,1.49,16.7,121.13,25.18,29.93,2.59,1784936700,2026-07-24 23:45:00,67
217861,2026-07-25,25.98,30.7,23.9,92.1,95.9,74.9,0.4,0.01,47.51,589.0,1.4,12.9,177.15,24.61,29.95,0.33,1785023100,2026-07-25 23:45:00,65
217861,2026-07-26,25.06,31.6,22.0,93.14,97.4,72.7,0.0,0.0,98.06,1049.0,2.09,39.1,111.48,23.82,29.99,1.64,1785109500,2026-07-26 23:45:00,82
217861,2026-07-27,29.89,33.4,21.8,74.16,96.7,62.5,0.2,0.01,445.65,900.0,2.62,17.7,138.63,24.7,29.95,4.58,1785195900,2026-07-27 23:45:00,46
217861,2026-07-28,28.15,33.8,23.3,83.81,96.3,62.1,0.2,0.0,212.79,1081.0,1.04,13.2,61.09,24.95,29.93,3.8,1785282300,2026-07-28 23:45:00,85
217861,2026-07-29,26.57,29.8,23.2,90.84,95.7,77.1,0.0,0.0,109.35,882.0,1.26,14.9,145.19,24.91,29.92,1.14,1785368700,2026-07-29 23:45:00,57
217861,2026-07-30,29.27,34.2,25.1,81.62,96.3,60.2,0.0,0.0,274.03,970.0,1.33,12.0,86.14,25.58,29.93,3.75,1785455100,2026-07-30 23:45:00,59
217861,2026-07-31,25.34,30.7,23.3,91.93,96.8,73.6,0.6,0.01,95.14,689.0,2.59,20.9,149.8,23.93,29.96,1.56,1785541500,2026-07-31 23:45:00,84
217861,2026-08-01,26.6,32.5,22.6,86.89,97.9,66.2,2.8,0.06,230.34,1041.0,1.86,16.5,86.59,24.09,29.95,4.5,1785627900,2026-08-01 23:45:00,94
217861,2026-08-02,28.15,33.9,23.5,84.32,97.6,57.8,1.6,0.04,250.8,967.0,1.42,15.4,78.0,25.02,29.94,4.19,1785708000,2026-08-02 22:00:00,84
218046,2026-05-05,33.7,35.4,29.8,54.66,71.8,44.1,0.0,0.0,177.89,381.0,6.01,26.3,117.11,22.67,30.04,0.4,1778019300,2026-05-05 22:15:00,9
218046,2026-05-06,27.24,35.5,22.5,75.78,91.8,46.0,0.0,0.0,115.0,891.0,3.61,27.1,72.02,22.01,30.13,1.39,1778111100,2026-05-06 23:45:00,67
218046,2026-05-07,27.86,36.1,23.4,77.01,93.7,43.8,0.0,0.0,215.5,954.0,3.68,23.3,82.48,22.91,30.12,3.7,1778185800,2026-05-07 20:30:00,79
218046,2026-05-08,25.89,31.7,24.1,84.39,91.7,63.6,0.0,0.0,148.95,842.0,7.08,27.4,40.46,23.03,30.12,1.42,1778257800,2026-05-08 16:30:00,61
218046,2026-05-09,30.64,33.6,25.7,61.21,75.8,52.5,0.0,0.0,391.89,838.0,9.01,28.3,58.3,22.08,30.02,2.97,1778370300,2026-05-09 23:45:00,27
218046,2026-05-10,27.11,33.7,23.6,75.95,91.5,49.0,0.0,0.0,141.84,891.0,7.58,29.8,55.3,22.32,30.1,2.4,1778456700,2026-05-10 23:45:00,79
218046,2026-05-11,26.05,33.1,23.6,82.65,92.4,56.5,0.0,0.0,91.83,909.0,6.11,30.6,49.98,22.74,30.12,1.31,1778543100,2026-05-11 23:45:00,80
218046,2026-05-12,28.39,31.7,24.3,74.05,93.1,62.1,0.0,0.0,208.62,758.0,4.5,24.1,135.08,23.26,30.15,1.99,1778625000,2026-05-12 22:30:00,50
218046,2026-05-13,24.36,32.3,23.7,87.75,93.3,65.6,0.0,0.0,6.71,454.0,0.61,24.1,27.0,22.12,30.14,0.05,1778715900,2026-05-13 23:45:00,16
218046,2026-05-14,30.9,31.0,30.8,62.5,62.5,62.5,0.0,0.0,,,3.42,11.5,135.5,,30.13,,1778802300,2026-05-14 23:45:00,76
218046,2026-05-15,32.06,35.8,27.1,58.3,79.2,41.8,0.0,0.0,318.9,930.0,5.83,28.2,110.45,22.56,30.14,3.53,1778886900,2026-05-15 23:15:00,94
218046,2026-05-16,26.9,34.2,23.7,80.79,92.7,57.2,0.6,0.29,176.47,854.0,4.04,27.4,82.68,23.15,30.12,1.99,1778975100,2026-05-16 23:45:00,76
218046,2026-05-17,24.41,28.8,22.3,89.89,96.1,74.6,1.2,0.24,84.25,513.0,1.96,22.3,87.14,22.62,30.15,1.17,1779061500,2026-05-17 23:45:00,75
218046,2026-05-18,26.26,31.8,23.4,82.53,94.1,61.9,0.0,0.0,132.53,1053.0,3.86,27.6,54.78,22.91,30.14,2.66,1779147900,2026-05-18 23:45:00,96
218046,2026-05-19,26.07,31.1,23.2,81.5,93.8,60.3,0.0,0.0,104.74,745.0,4.69,24.1,76.81,22.51,30.14,2.18,1779234300,2026-05-19 23:45:00,96
218046,2026-05-20,25.3,30.2,23.3,86.52,94.9,66.6,0.0,0.0,52.08,526.0,3.14,19.3,63.59,22.81,30.13,0.83,1779320700,2026-05-20 23:45:00,79
218046,2026-05-21,24.91,27.6,24.1,90.05,94.6,80.2,2.0,0.64,20.86,267.0,1.26,11.9,31.69,23.14,30.11,0.28,1779407100,2026-05-21 23:45:00,95
218046,2026-05-22,26.51,33.3,23.7,84.93,95.4,58.7,0.0,0.0,131.03,991.0,2.44,17.8,80.54,23.58,30.13,2.54,1779493500,2026-05-22 23:45:00,96
218046,2026-05-23,24.29,26.4,23.3,92.67,95.9,85.0,2.6,0.58,44.94,262.0,1.12,15.2,49.1,23.03,30.16,0.65,1779569100,2026-05-23 20:45:00,84
218046,2026-05-24,25.97,34.1,21.2,83.73,97.4,56.0,1.0,0.17,176.26,963.0,1.86,20.0,58.12,22.77,30.13,3.92,1779666300,2026-05-24 23:45:00,89
218046,2026-05-25,24.4,27.6,21.8,90.1,95.4,78.0,4.2,0.69,92.91,513.0,1.2,17.7,106.9,22.67,30.13,1.63,1779752700,2026-05-25 23:45:00,96
218046,2026-05-26,25.2,32.4,23.3,89.24,97.0,61.3,6.2,1.08,85.3,963.0,1.65,25.7,43.13,23.15,30.14,1.37,1779839100,2026-05-26 23:45:00,79
218046,2026-05-27,25.7,29.6,23.6,86.51,96.5,72.2,14.4,2.43,66.16,432.0,4.04,22.5,89.79,23.13,30.13,1.35,1779925500,2026-05-27 23:45:00,96
218046,2026-05-28,26.11,30.4,23.1,84.31,94.0,70.4,0.0,0.0,150.33,849.0,3.48,20.9,92.53,23.19,30.12,2.82,1780011900,2026-05-28 23:45:00,96
218046,2026-05-29,26.61,33.3,23.1,81.83,94.2,57.5,0.0,0.0,202.58,895.0,3.66,21.4,82.85,23.06,30.11,3.56,1780087500,2026-05-29 20:45:00,84
218046,2026-05-30,27.25,33.3,22.9,79.71,93.6,59.6,0.0,0.0,171.22,928.0,2.71,20.9,86.39,23.28,30.15,3.11,1780184700,2026-05-30 23:45:00,87
218046,2026-05-31,25.47,31.7,21.6,80.1,92.7,54.0,5.8,2.13,114.07,798.0,2.97,22.7,150.78,21.51,30.19,2.61,1780271100,2026-05-31 23:45:00,96
218046,2026-06-01,26.45,32.2,22.8,80.12,92.2,63.6,0.6,0.28,126.13,947.0,2.1,29.0,85.15,22.54,30.15,2.53,1780357500,2026-06-01 23:45:00,96
218046,2026-06-02,24.5,29.7,22.3,89.99,95.8,72.8,29.0,7.13,62.01,520.0,1.83,24.9,94.42,22.61,30.15,1.36,1780443900,2026-06-02 23:45:00,96
218046,2026-06-03,24.91,28.1,22.7,90.09,96.6,79.4,8.0,0.97,107.67,1028.0,1.1,13.4,101.04,23.17,30.15,1.99,1780530300,2026-06-03 23:45:00,96
218046,2026-06-04,25.14,28.2,22.8,88.72,96.0,76.6,0.2,0.0,109.83,744.0,0.63,17.1,85.94,23.13,30.09,1.92,1780616700,2026-06-04 23:45:00,95
218046,2026-06-05,24.68,27.0,22.9,90.12,96.1,81.1,2.2,0.1,97.73,868.0,0.78,12.9,117.7,22.94,30.02,1.75,1780703100,2026-06-05 23:45:00,96
218046,2026-06-06,25.18,30.5,22.4,87.66,96.1,69.2,2.8,0.93,143.54,909.0,0.94,21.2,68.25,22.92,29.99,2.34,1780785900,2026-06-06 22:45:00,92
218046,2026-06-07,23.89,26.2,21.6,91.36,96.7,84.1,1.6,0.15,60.17,313.0,0.55,14.5,51.84,22.42,29.99,1.02,1780875900,2026-06-07 23:45:00,95
218046,2026-06-08,24.72,28.9,22.5,91.7,97.5,78.6,6.4,1.14,98.41,849.0,1.75,20.0,90.15,23.26,30.03,1.63,1780962300,2026-06-08 23:45:00,94
218046,2026-06-09,25.05,31.9,23.1,88.95,95.2,65.1,0.0,0.0,108.96,802.0,2.93,18.8,41.37,23.02,30.05,1.87,1781048700,2026-06-09 23:45:00,96
218046,2026-06-10,24.05,30.7,21.7,87.68,92.7,70.3,0.0,0.0,104.4,979.0,2.97,23.5,46.73,21.86,30.02,1.12,1781135100,2026-06-10 23:45:00,77
218046,2026-06-11,24.9,30.0,22.9,90.88,95.7,77.0,5.8,0.91,120.33,893.0,1.93,19.3,85.91,23.29,29.98,1.98,1781221500,2026-06-11 23:45:00,96
218046,2026-06-12,26.45,32.2,22.9,86.06,97.3,65.2,0.0,0.0,198.63,1016.0,1.6,18.7,107.82,23.78,29.99,3.56,1781307900,2026-06-12 23:45:00,93
218046,2026-06-13,25.02,27.2,23.8,91.92,95.1,82.0,0.0,0.0,30.08,376.0,1.28,9.4,37.84,23.63,30.0,0.3,1781392500,2026-06-13 23:15:00,85
218046,2026-06-14,23.63,25.3,22.8,,,,0.0,0.0,,,5.21,20.4,71.07,,30.0,,1781480700,2026-06-14 23:45:00,88
218046,2026-06-15,24.57,25.1,24.2,92.95,95.7,84.7,0.0,0.0,,,7.18,25.0,34.91,23.5,30.02,,1781567100,2026-06-15 23:45:00,96
218046,2026-06-16,,,,,,,0.0,0.0,,,2.8,4.9,94.0,,30.05,,1781653500,2026-06-16 23:45:00,79
218046,2026-06-17,,,,,,,0.0,,,,,,,,30.04,,1781739900,2026-06-17 23:45:00,96
218046,2026-06-18,23.98,26.3,23.0,92.95,94.9,84.4,0.2,0.0,5.78,77.0,3.52,18.3,51.19,22.7,30.05,0.13,1781826300,2026-06-18 23:45:00,96
218046,2026-06-19,24.06,29.9,22.8,93.34,96.7,77.4,4.8,0.45,96.38,1079.0,0.83,16.1,60.74,22.95,30.03,1.22,1781912700,2026-06-19 23:45:00,96
218046,2026-06-20,25.52,31.8,23.4,88.32,96.5,62.9,1.2,0.16,103.79,933.0,2.42,27.4,59.21,23.36,30.0,1.93,1781999100,2026-06-20 23:45:00,96
218046,2026-06-21,23.45,25.3,22.8,94.16,96.1,89.8,0.0,0.0,11.02,135.0,1.79,23.8,27.89,22.47,29.97,0.11,1782085500,2026-06-21 23:45:00,96
218046,2026-06-22,25.47,29.5,22.4,87.91,96.6,74.7,4.6,1.35,102.89,858.0,2.5,27.4,46.75,23.32,30.01,1.67,1782171900,2026-06-22 23:45:00,96
218046,2026-06-23,23.89,25.4,23.1,91.96,93.7,85.5,0.0,0.0,23.46,345.0,6.3,22.5,41.13,22.49,30.01,0.31,1782258300,2026-06-23 23:45:00,96
218046,2026-06-24,24.87,29.1,22.0,85.56,93.2,74.9,0.4,0.03,124.75,591.0,5.66,29.0,69.72,22.25,29.99,2.43,1782344700,2026-06-24 23:45:00,96
218046,2026-06-25,25.29,31.3,22.3,88.06,97.0,66.8,2.6,0.55,95.87,784.0,1.23,17.7,85.14,23.02,30.0,2.12,1782431100,2026-06-25 23:45:00,96
218046,2026-06-26,26.62,32.6,22.8,81.64,95.4,57.7,0.0,0.0,127.59,949.0,3.21,24.4,74.53,22.9,30.03,2.35,1782517500,2026-06-26 23:45:00,96
218046,2026-06-27,25.92,32.2,22.3,83.15,93.8,58.4,0.2,0.0,111.45,942.0,3.46,222.8,54.76,22.62,30.01,2.13,1782603900,2026-06-27 23:45:00,96
218046,2026-06-28,25.17,28.4,23.3,88.92,95.0,76.3,0.6,0.04,89.13,647.0,2.04,19.7,101.27,23.2,29.99,1.62,1782690300,2026-06-28 23:45:00,96
218046,2026-06-29,25.37,33.1,21.4,85.73,96.9,58.9,0.0,0.0,158.09,858.0,1.0,16.3,52.61,22.4,29.97,3.1,1782776700,2026-06-29 23:45:00,96
218046,2026-06-30,26.36,29.2,24.0,86.02,95.6,78.0,0.0,0.0,97.79,367.0,2.56,16.1,85.95,24.08,29.95,0.67,1782863100,2026-06-30 23:45:00,96
218046,2026-07-01,25.59,29.2,23.8,87.5,96.6,77.9,0.0,0.0,113.67,234.0,0.51,6.8,54.93,24.12,29.94,0.18,1782949500,2026-07-01 23:45:00,96
218046,2026-07-02,26.25,30.9,24.7,86.8,92.9,71.1,6.2,17.6,40.25,100.0,6.83,26.2,48.0,23.5,29.96,0.11,1783035900,2026-07-02 23:45:00,96
218046,2026-07-03,23.84,26.3,22.8,95.38,97.3,86.7,24.2,4.29,51.82,371.0,1.91,16.4,99.52,23.08,30.0,0.74,1783122300,2026-07-03 23:45:00,96
218046,2026-07-04,,,,,,,0.0,0.0,,,6.6,9.4,61.0,,30.01,,1783208700,2026-07-04 23:45:00,96
218046,2026-07-05,25.32,25.5,25.2,87.42,88.0,86.7,0.0,0.0,0.0,0.0,8.12,19.3,50.5,23.12,30.01,0.0,1783295100,2026-07-05 23:45:00,96
218046,2026-07-06,28.4,31.4,24.2,80.48,94.5,71.8,0.6,1.07,262.29,895.0,2.14,22.8,150.62,24.79,30.01,1.65,1783381500,2026-07-06 23:45:00,96
218046,2026-07-07,,,,,,,0.0,,,,,,,,30.02,,1783467900,2026-07-07 23:45:00,96
218046,2026-07-08,,,,,,,0.0,,,,,,,,30.0,,1783554300,2026-07-08 23:45:00,96
218046,2026-07-09,,,,,,,0.0,,,,,,,,30.0,,1783640700,2026-07-09 23:45:00,96
218046,2026-07-10,25.5,26.4,24.7,87.83,89.3,85.6,0.0,0.0,27.67,114.0,7.77,28.0,54.56,23.27,30.0,0.11,1783727100,2026-07-10 23:45:00,96
218046,2026-07-11,25.36,27.8,24.4,90.84,95.3,85.6,1.6,1.98,127.8,561.0,8.99,23.6,58.45,23.52,29.99,0.51,1783813500,2026-07-11 23:45:00,96
218046,2026-07-12,27.44,28.3,26.5,83.04,87.2,78.2,0.0,0.0,394.25,527.0,2.54,11.8,55.56,24.48,30.01,0.91,1783899900,2026-07-12 23:45:00,96
218046,2026-07-13,28.02,30.9,23.8,81.47,94.5,71.3,0.0,0.0,241.65,659.0,3.61,23.9,136.0,24.3,30.03,0.93,1783986300,2026-07-13 23:45:00,96
218046,2026-07-14,25.87,32.2,22.9,87.68,95.8,67.5,1.0,0.5,200.02,949.0,3.01,35.1,50.02,23.58,30.02,3.41,1784072700,2026-07-14 23:45:00,96
218046,2026-07-15,25.88,30.2,23.4,89.21,96.9,72.1,0.0,0.0,162.54,951.0,3.08,19.1,60.84,23.93,30.0,2.45,1784159100,2026-07-15 23:45:00,96
218046,2026-07-16,25.64,29.5,23.7,90.44,95.4,81.9,6.0,1.32,197.84,1107.0,4.26,21.2,47.56,23.99,30.0,2.9,1784245500,2026-07-16 23:45:00,96
218046,2026-07-17,27.07,29.9,24.0,83.66,94.3,73.2,0.0,0.0,616.0,877.0,6.05,14.2,48.14,24.51,30.0,1.07,1784331900,2026-07-17 23:45:00,96
218046,2026-07-18,26.77,29.6,24.9,87.18,94.1,78.6,4.0,1.6,261.87,882.0,9.45,35.4,59.6,24.29,29.98,1.86,1784418300,2026-07-18 23:45:00,96
218046,2026-07-19,24.97,28.3,23.6,91.14,94.4,82.8,0.0,0.0,125.91,552.0,7.12,22.7,50.09,23.33,29.95,1.1,1784504700,2026-07-19 23:45:00,96
218046,2026-07-20,24.67,25.0,24.1,93.2,93.6,93.2,0.0,0.0,0.0,0.0,3.24,11.6,67.38,,29.96,0.0,1784591100,2026-07-20 23:45:00,96
218046,2026-07-21,,,,,,,0.0,,,,,,,,29.96,,1784677500,2026-07-21 23:45:00,96
218046,2026-07-22,31.02,31.7,29.9,70.75,74.2,67.8,0.0,0.0,457.3,719.0,1.51,11.6,147.5,25.2,29.92,1.29,1784763900,2026-07-22 23:45:00,96
218046,2026-07-23,25.98,27.8,22.1,87.32,97.5,82.4,0.8,0.54,49.7,156.0,0.54,9.0,54.29,24.15,29.97,0.1,1784850300,2026-07-23 23:45:00,96
218046,2026-07-24,24.29,27.8,23.7,94.39,96.0,84.9,0.0,0.0,24.45,288.0,2.07,17.7,55.89,23.39,29.99,0.31,1784936700,2026-07-24 23:45:00,96
218046,2026-07-25,27.4,27.4,27.4,88.1,88.5,88.1,0.0,0.0,323.0,323.0,7.28,19.3,61.25,25.2,30.01,0.23,1785023100,2026-07-25 23:45:00,96
218046,2026-07-26,,,,,,,0.0,,,,,,,,30.02,,1785109500,2026-07-26 23:45:00,96
218046,2026-07-27,30.9,31.1,30.9,68.4,68.6,68.2,0.0,0.0,,,1.75,7.2,152.0,24.3,30.0,,1785195900,2026-07-27 23:45:00,96
218046,2026-07-28,,,,,,,0.0,,,,,,,,29.98,,1785282300,2026-07-28 23:45:00,96
218046,2026-07-29,29.19,30.8,27.8,80.81,85.8,74.4,0.0,0.0,441.0,1034.0,2.64,14.5,188.18,25.71,29.98,1.86,1785368700,2026-07-29 23:45:00,96
218046,2026-07-30,,,,,,,0.0,,,,,,,,29.99,,1785455100,2026-07-30 23:45:00,96
218046,2026-07-31,,,,,,,0.0,,,,,,,,30.0,,1785541500,2026-07-31 23:45:00,96
218046,2026-08-01,,,,,,,0.0,,,,,,,,29.98,,1785627900,2026-08-01 23:45:00,96
218046,2026-08-02,24.97,25.2,24.7,92.65,94.2,91.4,0.0,0.0,0.0,0.0,0.63,8.0,8.83,23.65,29.98,0.0,1785708000,2026-08-02 22:00:00,89
220773,2026-06-07,27.7,31.2,24.2,82.13,94.6,67.6,33.2,15.51,350.44,1083.0,3.85,26.4,130.75,24.27,29.97,2.34,1780875900,2026-06-07 23:45:00,32
